"COUNTY","DATE","POPULATION","CUMDEATHS","NEWDEATHS","Online_Only","Hybrid","On_Premises","major_teaching","major_teaching_prop","Population.density","NCHS.Urban.Rural.Status","major_opendate","opendate_prop"
"RICHLAND",2020-08-16,122462,15,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-17,122462,16,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-18,122462,16,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-19,122462,16,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-20,122462,16,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-21,122462,17,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-22,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-23,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-24,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-25,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-26,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-27,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-28,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-29,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-30,122462,17,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-08-31,122462,18,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-01,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-02,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-03,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-04,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-05,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-06,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-07,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-08,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-09,122462,18,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-10,122462,19,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-11,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-12,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-13,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-14,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-15,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-16,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-17,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-18,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-19,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-20,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-21,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-22,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-23,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-24,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-25,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-26,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-27,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-28,122462,19,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-29,122462,20,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-09-30,122462,20,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-01,122462,20,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-02,122462,21,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-03,122462,21,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-04,122462,21,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-05,122462,21,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-06,122462,22,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-07,122462,22,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-08,122462,25,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-09,122462,25,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-10,122462,25,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-11,122462,25,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-12,122462,25,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-13,122462,25,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-14,122462,25,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-15,122462,25,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-16,122462,25,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-17,122462,27,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-18,122462,27,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-19,122462,27,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-20,122462,27,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-21,122462,29,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-22,122462,29,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-23,122462,30,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-24,122462,30,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-25,122462,31,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-26,122462,31,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-27,122462,31,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-28,122462,31,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-29,122462,31,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-30,122462,31,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-10-31,122462,31,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-01,122462,31,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-02,122462,32,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-03,122462,32,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-04,122462,33,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-05,122462,33,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-06,122462,33,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-07,122462,34,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-08,122462,34,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-09,122462,34,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-10,122462,34,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-11,122462,34,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-12,122462,35,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-13,122462,37,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-14,122462,37,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-15,122462,38,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-16,122462,40,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-17,122462,40,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-18,122462,41,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-19,122462,42,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-20,122462,44,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-21,122462,45,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-22,122462,47,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-23,122462,49,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-24,122462,50,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-25,122462,51,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-26,122462,51,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-27,122462,52,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-28,122462,54,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-29,122462,55,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-11-30,122462,55,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-01,122462,57,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-02,122462,58,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-03,122462,58,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-04,122462,59,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-05,122462,59,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-06,122462,60,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-07,122462,62,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-08,122462,64,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-09,122462,64,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-10,122462,66,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-11,122462,70,4,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-12,122462,73,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-13,122462,78,5,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-14,122462,78,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-15,122462,80,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-16,122462,84,4,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-17,122462,87,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-18,122462,91,4,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-19,122462,96,5,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-20,122462,100,4,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-21,122462,103,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-22,122462,108,5,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-23,122462,111,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-24,122462,114,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-25,122462,118,4,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-26,122462,123,5,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-27,122462,126,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-28,122462,134,8,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-29,122462,135,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-30,122462,136,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-12-31,122462,139,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-01,122462,143,4,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-02,122462,149,6,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-03,122462,152,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-04,122462,157,5,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-05,122462,157,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-06,122462,158,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-07,122462,159,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-08,122462,161,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-09,122462,162,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-10,122462,165,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-11,122462,170,5,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-12,122462,175,5,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-13,122462,179,4,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-14,122462,180,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-15,122462,182,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-16,122462,182,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-17,122462,184,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-18,122462,184,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-19,122462,184,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-20,122462,186,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-21,122462,188,2,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-22,122462,189,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-23,122462,189,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-24,122462,190,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-25,122462,191,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-26,122462,194,3,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-27,122462,194,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-28,122462,194,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-29,122462,194,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-30,122462,194,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-01-31,122462,194,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-01,122462,195,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-02,122462,195,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-03,122462,196,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-04,122462,196,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-05,122462,196,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-06,122462,196,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-07,122462,196,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-08,122462,196,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-09,122462,197,1,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-10,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-11,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-12,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-13,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-14,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-15,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-16,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-17,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-18,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-19,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-20,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-21,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2021-02-22,122462,197,0,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"RICHLAND",2020-01-22,122462,0,NA,0.22,0.56,0.08,"Hybrid",0.56,244.66,"Small metro","2020-09-08",0.288753581661891
"ROSS",2020-01-23,78124,0,0,0.11,0.48,0.41,"Hybrid",0.48,111.24,"Micropolitan","2020-08-10",0.262714836899334
"ROSS",2020-01-24,78124,0,0,0.11,0.48,0.41,"Hybrid",0.48,111.24,"Micropolitan","2020-08-10",0.262714836899334
"ROSS",2020-01-25,78124,0,0,0.11,0.48,0.41,"Hybrid",0.48,111.24,"Micropolitan","2020-08-10",0.262714836899334
"ROSS",2020-01-26,78124,0,0,0.11,0.48,0.41,"Hybrid",0.48,111.24,"Micropolitan","2020-08-10",0.262714836899334
"ROSS",2020-01-27,78124,0,0,0.11,0.48,0.41,"Hybrid",0.48,111.24,"Micropolitan","2020-08-10",0.262714836899334
"ROSS",2020-01-28,78124,0,0,0.11,0.48,0.41,"Hybrid",0.48,111.24,"Micropolitan","2020-08-10",0.262714836899334
