"","COUNTY","time_value","work_prop_7d","work_std","work_sample_size"
"28926","OTTAWA",2020-12-15,0.086076992434354,0.0031318706333193,301
"28927","PAULDING",2020-12-15,0.076875944177943,0.0041165575664179,119
"28928","PERRY",2020-12-15,0.084813837586591,0.0034887065305669,196
"28929","PICKAWAY",2020-12-15,0.084486923365694,0.0027786795715984,251
"28930","PIKE",2020-12-15,0.092506819487778,0.0042915566501755,154
"28931","PORTAGE",2020-12-15,0.066164543757366,0.0013964392777033,707
"28932","PREBLE",2020-12-15,0.091301590863246,0.0031282115253131,238
"28933","PUTNAM",2020-12-15,0.096223835055349,0.0037625522129841,189
"28934","RICHLAND",2020-12-15,0.06686483758983,0.001528997643643,665
"28935","ROSS",2020-12-15,0.082259230698853,0.002367761136162,434
"28936","SANDUSKY",2020-12-15,0.073795007050776,0.002261974531637,413
"28937","SCIOTO",2020-12-15,0.076895864557362,0.0021035474738789,511
"28938","SENECA",2020-12-15,0.087985011709322,0.0027789398969113,399
"28939","SHELBY",2020-12-15,0.098501835447036,0.0033856376700479,273
"28940","STARK",2020-12-15,0.077755948379701,0.0010799425270179,1932
"28941","SUMMIT",2020-12-15,0.065525612242002,0.00077141876768264,3157
"28942","TRUMBULL",2020-12-15,0.062885125900079,0.0011137995139869,1351
"28943","TUSCARAWAS",2020-12-15,0.084068576703028,0.0019540871526363,539
"28944","UNION",2020-12-15,0.077316234845992,0.0024721204506272,203
"28945","VAN WERT",2020-12-15,0.10183003940492,0.0042936772353662,196
"28946","VINTON",2020-12-15,0.06977952117536,0.0049844734059129,84
"28947","WARREN",2020-12-15,0.089850759145544,0.001586566258141,756
"28948","WASHINGTON",2020-12-15,0.079172540952899,0.0027769522939377,329
"28949","WAYNE",2020-12-15,0.080402301458043,0.0019802353678189,581
"28950","WILLIAMS",2020-12-15,0.084607885477523,0.0029619871497546,252
"28951","WOOD",2020-12-15,0.082476157569544,0.0017455852974472,630
"28952","WYANDOT",2020-12-15,0.083028074966144,0.0035453826544095,154
"28953","ADAMS",2020-12-16,0.080259109403303,0.0034428413202388,154
"28954","ALLEN",2020-12-16,0.08404257717783,0.001956789735774,637
"28955","ASHLAND",2020-12-16,0.093088098618191,0.0029346158314903,308
"28956","ASHTABULA",2020-12-16,0.061041597245252,0.0015566443836474,654
"28957","ATHENS",2020-12-16,0.076052447590347,0.0027175413382091,336
"28958","AUGLAIZE",2020-12-16,0.092736284552202,0.0031541228408021,287
"28959","BELMONT",2020-12-16,0.072511328748559,0.0019071512276303,476
"28960","BROWN",2020-12-16,0.095017115426983,0.0033212965847823,224
"28961","BUTLER",2020-12-16,0.081204734724139,0.0010732784032959,1869
"28962","CARROLL",2020-12-16,0.081428140543417,0.0038128549678075,175
"28963","CHAMPAIGN",2020-12-16,0.083215892723486,0.002707816523801,238
"28964","CLARK",2020-12-16,0.073961515954728,0.0014982660679681,952
"28965","CLERMONT",2020-12-16,0.086779042560729,0.0014882516637885,820
"28966","CLINTON",2020-12-16,0.082574269572463,0.0029292091969228,224
"28967","COLUMBIANA",2020-12-16,0.076762771666945,0.0018578032622316,658
"28968","COSHOCTON",2020-12-16,0.081341763017492,0.0034635088246892,231
"28969","CRAWFORD",2020-12-16,0.075476078371614,0.0026435066355573,336
"28970","CUYAHOGA",2020-12-16,0.066742565889932,0.00051850309574468,8068
"28971","DARKE",2020-12-16,0.096757042111387,0.0029815578307515,364
"28972","DEFIANCE",2020-12-16,0.081973274762328,0.0031229575209638,252
"28973","DELAWARE",2020-12-16,0.079562064594084,0.0016087751499723,616
"28974","ERIE",2020-12-16,0.079066911115107,0.0022612454458705,483
"28975","FAIRFIELD",2020-12-16,0.081017796531438,0.0016793907412797,651
"28976","FAYETTE",2020-12-16,0.080624254379954,0.00338031806638,182
"28977","FRANKLIN",2020-12-16,0.063207927435838,0.00051029671189325,6193
"28978","FULTON",2020-12-16,0.094999632259549,0.0033361838005438,217
"28979","GALLIA",2020-12-16,0.081380359594156,0.003234929170819,175
"28980","GEAUGA",2020-12-16,0.072623206018543,0.002143239434203,446
"28981","GREENE",2020-12-16,0.075140316655047,0.0015372089907828,784
"28982","GUERNSEY",2020-12-16,0.082252599813428,0.0031933784383635,245
"28983","HAMILTON",2020-12-16,0.073408208128147,0.0006927576401572,4875
"28984","HANCOCK",2020-12-16,0.081025651651493,0.0021327657907213,434
"28985","HARDIN",2020-12-16,0.082781600044926,0.0033913644168697,196
"28986","HARRISON",2020-12-16,0.079637717819655,0.0058335780382391,119
"28987","HENRY",2020-12-16,0.10150342986371,0.0037824328666341,189
"28988","HIGHLAND",2020-12-16,0.085535187344503,0.0032424819731171,245
"28989","HOCKING",2020-12-16,0.07471020093748,0.0036025924534744,161
"28990","HOLMES",2020-12-16,0.10325104118342,0.0047037413069508,161
"28991","HURON",2020-12-16,0.078738319217772,0.0024720574212394,336
"28992","JACKSON",2020-12-16,0.087796711372435,0.0035919633086923,210
"28993","JEFFERSON",2020-12-16,0.063971632660729,0.0017810700439985,469
"28994","KNOX",2020-12-16,0.092068231637214,0.0030268294568177,322
"28995","LAKE",2020-12-16,0.06433581014488,0.0011528409428261,1085
"28996","LAWRENCE",2020-12-16,0.090540642180596,0.0025902440231451,399
"28997","LICKING",2020-12-16,0.082965041486887,0.0017076948177652,784
"28998","LOGAN",2020-12-16,0.093255835045557,0.0034031385245147,273
"28999","LORAIN",2020-12-16,0.068452802544772,0.0011236552197873,1414
"29000","LUCAS",2020-12-16,0.068402357624026,0.00083416277234655,2770
"29001","MADISON",2020-12-16,0.074151677793998,0.002749002651111,196
"29002","MAHONING",2020-12-16,0.074893784808461,0.0012535462924963,1512
"29003","MARION",2020-12-16,0.06604289786913,0.0021016804300502,396
"29004","MEDINA",2020-12-16,0.070212589751029,0.0012681034915936,770
"29005","MEIGS",2020-12-16,0.079169801681486,0.0041916838061434,161
"29006","MERCER",2020-12-16,0.10148486767024,0.00363067097491,231
"29007","MIAMI",2020-12-16,0.08137580871109,0.0020048398708127,602
"29008","MONROE",2020-12-16,0.07451397166291,0.0046838577644383,112
"29009","MONTGOMERY",2020-12-16,0.068314099919668,0.00078721472750152,2925
"29010","MORGAN",2020-12-16,0.076405233851871,0.0052035092819973,105
"29011","MORROW",2020-12-16,0.08852376385099,0.0032444874294057,161
"29012","MUSKINGUM",2020-12-16,0.085406205127699,0.0021159214906525,525
"29013","NOBLE",2020-12-16,0.087158521838809,0.0052663565486319,84
"29014","OTTAWA",2020-12-16,0.088025569249413,0.0031034732509372,301
"29015","PAULDING",2020-12-16,0.078786052128814,0.0040916492662193,119
"29016","PERRY",2020-12-16,0.088103516025867,0.0036845423965708,196
"29017","PICKAWAY",2020-12-16,0.082272402140496,0.0027063360223582,251
"29018","PIKE",2020-12-16,0.091298795446484,0.004023275951928,154
"29019","PORTAGE",2020-12-16,0.067044657977241,0.0013749756967083,707
"29020","PREBLE",2020-12-16,0.087211776749323,0.0031111439715544,238
"29021","PUTNAM",2020-12-16,0.09837284319357,0.0038024391783371,189
"29022","RICHLAND",2020-12-16,0.067765917398469,0.0015104425913852,665
"29023","ROSS",2020-12-16,0.083066804925673,0.0023511349414956,434
"29024","SANDUSKY",2020-12-16,0.075242921246027,0.002253862004752,413
"29025","SCIOTO",2020-12-16,0.078570150174768,0.0021165053065315,511
"29026","SENECA",2020-12-16,0.0898843036774,0.0028037696555154,399
"29027","SHELBY",2020-12-16,0.094590216417015,0.0032524431951197,273
"29028","STARK",2020-12-16,0.078121101753948,0.0010827749551114,1932
"29029","SUMMIT",2020-12-16,0.06631579486647,0.00076010883881057,3157
"29030","TRUMBULL",2020-12-16,0.065024642893625,0.0011290355206029,1351
"29031","TUSCARAWAS",2020-12-16,0.08678663297401,0.0019958032443265,539
"29032","UNION",2020-12-16,0.079726369145642,0.002504482335433,203
"29033","VAN WERT",2020-12-16,0.096914288086696,0.0042281187022228,196
"29034","VINTON",2020-12-16,0.068668653406739,0.0050896803391827,84
"29035","WARREN",2020-12-16,0.090041160250097,0.0016036322101218,756
"29036","WASHINGTON",2020-12-16,0.07784611984783,0.00271880341356,329
"29037","WAYNE",2020-12-16,0.083149605056294,0.0020455272066912,581
"29038","WILLIAMS",2020-12-16,0.083871689439304,0.0029359304212335,252
"29039","WOOD",2020-12-16,0.084003283686616,0.0017806292865805,630
"29040","WYANDOT",2020-12-16,0.080958394046207,0.0032914294355791,154
"29041","ADAMS",2020-12-17,0.080965565075216,0.0032192524607911,154
"29042","ALLEN",2020-12-17,0.084463636055017,0.0019232249457996,637
"29043","ASHLAND",2020-12-17,0.091902313241429,0.0029000716814162,308
"29044","ASHTABULA",2020-12-17,0.059127720893691,0.0014597906217566,655
"29045","ATHENS",2020-12-17,0.072864153676187,0.0025789115638564,336
"29046","AUGLAIZE",2020-12-17,0.095111589915963,0.0032274263654077,287
"29047","BELMONT",2020-12-17,0.067811291675639,0.001798992265174,476
"29048","BROWN",2020-12-17,0.094394618036297,0.0033889274998205,224
"29049","BUTLER",2020-12-17,0.080057045738338,0.0010654317877821,1869
"29050","CARROLL",2020-12-17,0.076954511267071,0.0037332543981974,175
"29051","CHAMPAIGN",2020-12-17,0.082485117878198,0.0027220383850643,238
"29052","CLARK",2020-12-17,0.072256204410231,0.0014788992689429,952
"29053","CLERMONT",2020-12-17,0.084182129650218,0.0014317552060754,820
"29054","CLINTON",2020-12-17,0.08059438761142,0.002849678109015,224
"29055","COLUMBIANA",2020-12-17,0.072574662733332,0.0017345626855912,658
"29056","COSHOCTON",2020-12-17,0.077562898457773,0.0032612235203033,231
"29057","CRAWFORD",2020-12-17,0.07272901439346,0.0025003237685176,336
"29058","CUYAHOGA",2020-12-17,0.065168229717114,0.00050260256134381,8069
"29059","DARKE",2020-12-17,0.095844130203436,0.0029329800135761,364
"29060","DEFIANCE",2020-12-17,0.082747336502569,0.0031214452670574,252
"29061","DELAWARE",2020-12-17,0.078732499321183,0.0015835238444989,616
"29062","ERIE",2020-12-17,0.077308894257177,0.0021989014655068,483
"29063","FAIRFIELD",2020-12-17,0.079128618834453,0.0016571123771384,651
"29064","FAYETTE",2020-12-17,0.079895838171244,0.0031873475044373,182
"29065","FRANKLIN",2020-12-17,0.062231238073817,0.00049627738254207,6193
"29066","FULTON",2020-12-17,0.096603997591539,0.0033585250240045,217
"29067","GALLIA",2020-12-17,0.078498660280561,0.0032049065747973,175
"29068","GEAUGA",2020-12-17,0.071155766455083,0.0020718867458016,446
"29069","GREENE",2020-12-17,0.074414347197095,0.0015057202806821,784
"29070","GUERNSEY",2020-12-17,0.078715813452177,0.0030409259158922,245
"29071","HAMILTON",2020-12-17,0.071895647443392,0.0006740851663877,4874
"29072","HANCOCK",2020-12-17,0.07950152927549,0.0020479912331458,434
"29073","HARDIN",2020-12-17,0.081618609068266,0.0034114846202349,196
"29074","HARRISON",2020-12-17,0.074299200580985,0.0055360818043039,119
"29075","HENRY",2020-12-17,0.10988864678698,0.0040572176651343,189
"29076","HIGHLAND",2020-12-17,0.081172563266805,0.0030732917600868,245
"29077","HOCKING",2020-12-17,0.073862966326451,0.0034950060284353,161
"29078","HOLMES",2020-12-17,0.10228335202538,0.0043345415614152,161
"29079","HURON",2020-12-17,0.077463966750238,0.0024314279983994,336
"29080","JACKSON",2020-12-17,0.083804051346057,0.0035390626502797,210
"29081","JEFFERSON",2020-12-17,0.061257188958009,0.0017640320606275,469
"29082","KNOX",2020-12-17,0.092700108088414,0.00302548491589,322
"29083","LAKE",2020-12-17,0.063636852094171,0.0011366744972206,1085
"29084","LAWRENCE",2020-12-17,0.086918672156912,0.0024601115986259,399
"29085","LICKING",2020-12-17,0.081164460351549,0.0016705109744068,784
"29086","LOGAN",2020-12-17,0.093499597513514,0.0033384073058227,273
"29087","LORAIN",2020-12-17,0.067416795011712,0.0010959929906926,1414
"29088","LUCAS",2020-12-17,0.067141960811339,0.00082263961123948,2770
"29089","MADISON",2020-12-17,0.073371233132382,0.0025853801887234,196
"29090","MAHONING",2020-12-17,0.073481916461112,0.0012261508986359,1512
"29091","MARION",2020-12-17,0.065801905763536,0.0020383062322525,396
"29092","MEDINA",2020-12-17,0.06904794955396,0.0012355420535202,770
"29093","MEIGS",2020-12-17,0.078031681556419,0.0039351283034717,161
"29094","MERCER",2020-12-17,0.10286155736881,0.00364973948364,231
"29095","MIAMI",2020-12-17,0.079659916871355,0.0019474566721026,602
"29096","MONROE",2020-12-17,0.065710522864219,0.0041756676244453,112
"29097","MONTGOMERY",2020-12-17,0.067325103522551,0.00077963897702296,2927
"29098","MORGAN",2020-12-17,0.070970147302263,0.0046214936399414,105
"29099","MORROW",2020-12-17,0.087292546461225,0.0030439787591155,161
"29100","MUSKINGUM",2020-12-17,0.08048466845035,0.0020468492797286,525
"29101","NOBLE",2020-12-17,0.082196813129247,0.0050815315588952,84
"29102","OTTAWA",2020-12-17,0.088142882025239,0.0030881352781509,301
"29103","PAULDING",2020-12-17,0.086661736339674,0.0042471178842754,119
"29104","PERRY",2020-12-17,0.082300416488296,0.0035561855036737,196
"29105","PICKAWAY",2020-12-17,0.078229926787181,0.0025261167636255,251
"29106","PIKE",2020-12-17,0.088623331761488,0.0039503522849649,154
"29107","PORTAGE",2020-12-17,0.064778697833076,0.0013075796098821,707
"29108","PREBLE",2020-12-17,0.08813478537982,0.0030638484593548,238
"29109","PUTNAM",2020-12-17,0.10258515465869,0.0040711965155095,189
"29110","RICHLAND",2020-12-17,0.066679453166067,0.0015030899412234,665
"29111","ROSS",2020-12-17,0.082242028703041,0.0022745649349371,434
"29112","SANDUSKY",2020-12-17,0.074239967468455,0.0022275836876966,413
"29113","SCIOTO",2020-12-17,0.074933047802394,0.0020514229866261,511
"29114","SENECA",2020-12-17,0.084114632315672,0.0026351667524622,399
"29115","SHELBY",2020-12-17,0.096969090872443,0.0034739173156237,273
"29116","STARK",2020-12-17,0.076613072597785,0.0010458203605094,1932
"29117","SUMMIT",2020-12-17,0.06413374779911,0.00073064562347939,3157
"29118","TRUMBULL",2020-12-17,0.063585785301453,0.0010937580466783,1351
"29119","TUSCARAWAS",2020-12-17,0.082812482279094,0.001942591048647,539
"29120","UNION",2020-12-17,0.078565331529711,0.0024706086008717,203
"29121","VAN WERT",2020-12-17,0.095108477327291,0.0039720615270906,196
"29122","VINTON",2020-12-17,0.063475445072093,0.0045180013655948,84
"29123","WARREN",2020-12-17,0.0892386171536,0.0015970448883809,756
"29124","WASHINGTON",2020-12-17,0.073842862156231,0.0026018857486908,329
"29125","WAYNE",2020-12-17,0.081325378102361,0.0019921742994785,581
"29126","WILLIAMS",2020-12-17,0.087821311979026,0.0030175427035883,252
"29127","WOOD",2020-12-17,0.086472262937161,0.0018380512703212,630
"29128","WYANDOT",2020-12-17,0.07591374118117,0.0028969952670005,154
"29129","ADAMS",2020-12-18,0.078973651977952,0.0030886790790421,154
"29130","ALLEN",2020-12-18,0.084743552285824,0.0019170153477001,637
"29131","ASHLAND",2020-12-18,0.095137636014832,0.003000805851635,308
"29132","ASHTABULA",2020-12-18,0.059529703318514,0.0014937298175588,656
"29133","ATHENS",2020-12-18,0.071692246189099,0.0024419710054365,336
"29134","AUGLAIZE",2020-12-18,0.094321747163893,0.0031463535310834,287
"29135","BELMONT",2020-12-18,0.067051093041065,0.0017894117075893,476
"29136","BROWN",2020-12-18,0.090322193470416,0.00329931976423,224
"29137","BUTLER",2020-12-18,0.07892789971842,0.0010385814474584,1869
"29138","CARROLL",2020-12-18,0.076540955742217,0.0036286008392314,175
"29139","CHAMPAIGN",2020-12-18,0.083478080938796,0.0027892784659736,238
"29140","CLARK",2020-12-18,0.070772262320711,0.0014316146292977,952
"29141","CLERMONT",2020-12-18,0.082061531272828,0.0014534768333588,820
"29142","CLINTON",2020-12-18,0.079191309094195,0.0027306250725557,224
"29143","COLUMBIANA",2020-12-18,0.073193015328463,0.0017263183137438,658
"29144","COSHOCTON",2020-12-18,0.076053372019476,0.0032057294921225,231
"29145","CRAWFORD",2020-12-18,0.07019757037644,0.0024270759402762,336
"29146","CUYAHOGA",2020-12-18,0.065256396773367,0.00050060249918814,8068
"29147","DARKE",2020-12-18,0.095988753027199,0.0030147326384784,364
"29148","DEFIANCE",2020-12-18,0.078974836885762,0.0029842895378709,252
"29149","DELAWARE",2020-12-18,0.077804670376037,0.001544472978054,616
"29150","ERIE",2020-12-18,0.076830768772944,0.0022659935416924,483
"29151","FAIRFIELD",2020-12-18,0.077990940787941,0.0016335974344254,651
"29152","FAYETTE",2020-12-18,0.078149619984359,0.003173386993241,182
"29153","FRANKLIN",2020-12-18,0.062189885912483,0.00049813301415333,6193
"29154","FULTON",2020-12-18,0.097891216787369,0.0033883261554097,217
"29155","GALLIA",2020-12-18,0.076601565262093,0.0030485781038855,175
"29156","GEAUGA",2020-12-18,0.070447133083928,0.0020276371710863,445
"29157","GREENE",2020-12-18,0.07298724954022,0.0014895948503397,784
"29158","GUERNSEY",2020-12-18,0.077113568137088,0.0030173223889503,245
"29159","HAMILTON",2020-12-18,0.070892432984145,0.00066793329056183,4875
"29160","HANCOCK",2020-12-18,0.079127621612773,0.0020356180962694,434
"29161","HARDIN",2020-12-18,0.083233915383732,0.0034190248605822,196
"29162","HARRISON",2020-12-18,0.065174859209352,0.0037806200224104,119
"29163","HENRY",2020-12-18,0.10785743776239,0.0040658679773214,189
"29164","HIGHLAND",2020-12-18,0.079450485228349,0.0030795127418485,245
"29165","HOCKING",2020-12-18,0.076457267306276,0.0037228296127911,161
"29166","HOLMES",2020-12-18,0.10633853476664,0.0046696143269048,161
"29167","HURON",2020-12-18,0.075475905712285,0.0023517904171667,336
"29168","JACKSON",2020-12-18,0.082607090161714,0.0034576720797813,210
"29169","JEFFERSON",2020-12-18,0.060113139814121,0.0017113888270972,469
"29170","KNOX",2020-12-18,0.090248970976943,0.0028579332808051,322
"29171","LAKE",2020-12-18,0.063426048639407,0.0011216469959515,1085
"29172","LAWRENCE",2020-12-18,0.085429711249254,0.0024336193915183,399
"29173","LICKING",2020-12-18,0.08028288969205,0.0016321298469401,784
"29174","LOGAN",2020-12-18,0.093307321190524,0.0033203205450393,273
"29175","LORAIN",2020-12-18,0.067257052311357,0.001105366156588,1414
"29176","LUCAS",2020-12-18,0.067417100030615,0.00083066209317234,2769
"29177","MADISON",2020-12-18,0.074710487720848,0.0025842234124645,196
"29178","MAHONING",2020-12-18,0.072691896409715,0.0011966029173074,1512
"29179","MARION",2020-12-18,0.064848011800549,0.002000536258937,395
"29180","MEDINA",2020-12-18,0.068102262103041,0.0012449450340966,770
"29181","MEIGS",2020-12-18,0.081470946984568,0.0039619952163029,161
"29182","MERCER",2020-12-18,0.10294626630579,0.0036893547485367,231
"29183","MIAMI",2020-12-18,0.080754698177493,0.0019838239958535,602
"29184","MONROE",2020-12-18,0.067839497964997,0.0041828913332843,112
"29185","MONTGOMERY",2020-12-18,0.067489883626624,0.00076701661687552,2927
"29186","MORGAN",2020-12-18,0.072779049840406,0.0046781958654372,105
"29187","MORROW",2020-12-18,0.08569093808303,0.003023382502556,161
"29188","MUSKINGUM",2020-12-18,0.079743957663213,0.0019781529976107,525
"29189","NOBLE",2020-12-18,0.073657696072247,0.004457381425887,84
"29190","OTTAWA",2020-12-18,0.085061358840709,0.0029780830787189,301
"29191","PAULDING",2020-12-18,0.083677189293123,0.004224478228656,119
"29192","PERRY",2020-12-18,0.082142873495592,0.0035465268191386,196
"29193","PICKAWAY",2020-12-18,0.078746553701284,0.0026189474204417,251
"29194","PIKE",2020-12-18,0.086728285827582,0.0038826105451052,154
"29195","PORTAGE",2020-12-18,0.063579130631738,0.0012801401246838,707
"29196","PREBLE",2020-12-18,0.088474220103879,0.0029305427597046,238
"29197","PUTNAM",2020-12-18,0.10030782941085,0.0040298764051491,189
"29198","RICHLAND",2020-12-18,0.065779758837997,0.0014898598719929,665
"29199","ROSS",2020-12-18,0.083571039418041,0.0022330624164143,434
"29200","SANDUSKY",2020-12-18,0.074151319759695,0.0022682845406721,413
"29201","SCIOTO",2020-12-18,0.074741993692658,0.0019891395706277,511
"29202","SENECA",2020-12-18,0.082316179573019,0.0025644062835916,399
"29203","SHELBY",2020-12-18,0.10105033003932,0.0035846799798844,273
"29204","STARK",2020-12-18,0.07597672142027,0.001034641917548,1932
"29205","SUMMIT",2020-12-18,0.063568469084745,0.00071380535646989,3157
"29206","TRUMBULL",2020-12-18,0.062801325344221,0.0010587108095568,1351
"29207","TUSCARAWAS",2020-12-18,0.081600426278387,0.0019518198817472,539
"29208","UNION",2020-12-18,0.079958707773767,0.0025989010029828,203
"29209","VAN WERT",2020-12-18,0.09582314641401,0.0039924931140343,196
"29210","VINTON",2020-12-18,0.063308665055266,0.0043366053000597,84
"29211","WARREN",2020-12-18,0.087839062601087,0.0015461065993555,756
"29212","WASHINGTON",2020-12-18,0.072862749213004,0.0024630303736573,329
"29213","WAYNE",2020-12-18,0.08152470101659,0.0019521829570278,581
"29214","WILLIAMS",2020-12-18,0.088338025530173,0.0030717408982793,252
"29215","WOOD",2020-12-18,0.087359716671415,0.0018000217946289,630
"29216","WYANDOT",2020-12-18,0.076180745597884,0.0029201216870754,154
"29217","ADAMS",2020-12-19,0.07951520766566,0.0030695422944515,154
"29218","ALLEN",2020-12-19,0.086281640745587,0.0019140942659666,637
"29219","ASHLAND",2020-12-19,0.096700944665393,0.0029184070607484,308
"29220","ASHTABULA",2020-12-19,0.061332631486175,0.0015182576272739,657
"29221","ATHENS",2020-12-19,0.073203229341727,0.002457627521581,336
"29222","AUGLAIZE",2020-12-19,0.094826449706567,0.0031554069523545,287
"29223","BELMONT",2020-12-19,0.069084682499799,0.0017932186353407,476
"29224","BROWN",2020-12-19,0.090597094370407,0.0032656419585353,224
"29225","BUTLER",2020-12-19,0.080305246346819,0.0010244312486203,1869
"29226","CARROLL",2020-12-19,0.079382138593983,0.0035693327702501,175
"29227","CHAMPAIGN",2020-12-19,0.085517388216837,0.0027981984307728,238
"29228","CLARK",2020-12-19,0.072513050952578,0.0014221694226596,952
"29229","CLERMONT",2020-12-19,0.08259533747129,0.0014284848256613,820
"29230","CLINTON",2020-12-19,0.080552716362886,0.0026900669863251,224
"29231","COLUMBIANA",2020-12-19,0.074258608089645,0.0017648688900664,658
"29232","COSHOCTON",2020-12-19,0.077335494944257,0.0032413581557388,231
"29233","CRAWFORD",2020-12-19,0.071711032725393,0.0024560267747622,336
"29234","CUYAHOGA",2020-12-19,0.066044067641011,0.00049877927216207,8067
"29235","DARKE",2020-12-19,0.09855859111629,0.0029846974566439,364
"29236","DEFIANCE",2020-12-19,0.080459722371939,0.0029342877998524,252
"29237","DELAWARE",2020-12-19,0.079766445007705,0.0014874658720538,616
"29238","ERIE",2020-12-19,0.077628405931533,0.0022713062430841,483
"29239","FAIRFIELD",2020-12-19,0.079975543433268,0.0015956377023412,651
"29240","FAYETTE",2020-12-19,0.078743314684056,0.0032193300760143,182
"29241","FRANKLIN",2020-12-19,0.063652046052831,0.00050223086632838,6193
"29242","FULTON",2020-12-19,0.097992261313719,0.0033965492447302,217
"29243","GALLIA",2020-12-19,0.078371376980886,0.0030018907913644,175
"29244","GEAUGA",2020-12-19,0.070562790497547,0.0020074243253672,446
"29245","GREENE",2020-12-19,0.07493979925291,0.001472002834866,784
"29246","GUERNSEY",2020-12-19,0.07809424209526,0.0030362822346807,245
"29247","HAMILTON",2020-12-19,0.071202549322628,0.00067069320279465,4874
"29248","HANCOCK",2020-12-19,0.080019191042104,0.0020564916566534,434
"29249","HARDIN",2020-12-19,0.08578863791315,0.0033827633742332,196
"29250","HARRISON",2020-12-19,0.064587089030979,0.0036542917092914,119
"29251","HENRY",2020-12-19,0.10954303752737,0.0039503427311572,189
"29252","HIGHLAND",2020-12-19,0.079265973352226,0.0030131512349126,245
"29253","HOCKING",2020-12-19,0.078075363674328,0.0036945522651911,161
"29254","HOLMES",2020-12-19,0.10865424792983,0.0046504446187196,161
"29255","HURON",2020-12-19,0.076506188428613,0.0023258819233727,336
"29256","JACKSON",2020-12-19,0.083015497218569,0.0034285734673118,210
"29257","JEFFERSON",2020-12-19,0.060796411799579,0.0017005699609024,469
"29258","KNOX",2020-12-19,0.089757733953066,0.0028596427901894,322
"29259","LAKE",2020-12-19,0.063985550842375,0.0011197168157032,1085
"29260","LAWRENCE",2020-12-19,0.085174367560318,0.0024625846435174,399
"29261","LICKING",2020-12-19,0.082690971536561,0.0016038877687521,784
"29262","LOGAN",2020-12-19,0.095695792836813,0.0032531311880331,273
"29263","LORAIN",2020-12-19,0.068093678624962,0.0011091612470371,1414
"29264","LUCAS",2020-12-19,0.068620108823005,0.00083909250785574,2769
"29265","MADISON",2020-12-19,0.077205225617476,0.0025638184924095,196
"29266","MAHONING",2020-12-19,0.074058948373721,0.0012012911426421,1512
"29267","MARION",2020-12-19,0.06617117219563,0.0020135676194589,395
"29268","MEDINA",2020-12-19,0.06950690164083,0.0012358671464089,770
"29269","MEIGS",2020-12-19,0.082967773088464,0.0038612379840995,161
"29270","MERCER",2020-12-19,0.10292154042867,0.0036370098512751,231
"29271","MIAMI",2020-12-19,0.082439532208323,0.0019388883715585,602
"29272","MONROE",2020-12-19,0.070623685105766,0.004066567738348,112
"29273","MONTGOMERY",2020-12-19,0.068872868346801,0.00076323684885166,2928
"29274","MORGAN",2020-12-19,0.072314019985252,0.004562187876191,105
"29275","MORROW",2020-12-19,0.086915554386369,0.0030227994088442,161
"29276","MUSKINGUM",2020-12-19,0.081091237213694,0.0019904261696333,525
"29277","NOBLE",2020-12-19,0.076170149196928,0.0045282753926685,84
"29278","OTTAWA",2020-12-19,0.085166427880788,0.0029535188816304,301
"29279","PAULDING",2020-12-19,0.086845597095701,0.0041735005755251,119
"29280","PERRY",2020-12-19,0.084317398234282,0.0034317770982044,196
"29281","PICKAWAY",2020-12-19,0.079104263357406,0.0026119514283187,251
"29282","PIKE",2020-12-19,0.086109707307261,0.0037680464828853,154
"29283","PORTAGE",2020-12-19,0.06494810743855,0.0013338556733655,707
"29284","PREBLE",2020-12-19,0.088098669120727,0.0029369565766509,238
"29285","PUTNAM",2020-12-19,0.10243273308209,0.0040134186087196,189
"29286","RICHLAND",2020-12-19,0.067347301631441,0.0014828445180166,665
"29287","ROSS",2020-12-19,0.084969567436211,0.0021990944475342,434
"29288","SANDUSKY",2020-12-19,0.07584902756459,0.0022408173923145,413
"29289","SCIOTO",2020-12-19,0.076117693654868,0.0019618572096998,511
"29290","SENECA",2020-12-19,0.083956736211791,0.0025554241897176,399
"29291","SHELBY",2020-12-19,0.10314614128418,0.0035091254839737,273
"29292","STARK",2020-12-19,0.077774899341548,0.0010317742096529,1932
"29293","SUMMIT",2020-12-19,0.06457114455726,0.00071213029753256,3157
"29294","TRUMBULL",2020-12-19,0.063835590256018,0.0010523436587183,1351
"29295","TUSCARAWAS",2020-12-19,0.081921918899851,0.0019514338443711,539
"29296","UNION",2020-12-19,0.080694618786465,0.0024884443436528,203
"29297","VAN WERT",2020-12-19,0.099948627347427,0.0038204901235325,196
"29298","VINTON",2020-12-19,0.066295174538624,0.0040978978716517,84
"29299","WARREN",2020-12-19,0.087727948709426,0.0015491506296334,756
"29300","WASHINGTON",2020-12-19,0.074418589806933,0.0024289531060513,329
"29301","WAYNE",2020-12-19,0.083048265840601,0.0019280529503339,581
"29302","WILLIAMS",2020-12-19,0.090400871413662,0.0031359925907371,252
"29303","WOOD",2020-12-19,0.089285636206144,0.0017958453246559,630
"29304","WYANDOT",2020-12-19,0.076945316569267,0.0029955570293403,154
"29305","ADAMS",2020-12-20,0.077632573962137,0.003136976293174,154
"29306","ALLEN",2020-12-20,0.086703130493562,0.0018923742956187,637
"29307","ASHLAND",2020-12-20,0.097795041411676,0.0029212856435862,308
